ID,label,outlier_score
cucumber_161,Cucumber,0.0
cucumber_162,Cucumber,0.0
cucumber_164,Cucumber,0.0
cucumber_173,Cucumber,0.0
cucumber_165,Cucumber,0.0
cucumber_166,Cucumber,0.0
cucumber_167,Cucumber,0.0
cucumber_168,Cucumber,0.0
cucumber_169,Cucumber,0.0
cucumber_170,Cucumber,0.0
cucumber_171,Cucumber,0.0
cucumber_172,Cucumber,0.0
cucumber_108,Cucumber,0.0
cucumber_107,Cucumber,0.0
cucumber_106,Cucumber,0.0
cucumber_105,Cucumber,0.0
cucumber_039,Cucumber,0.0
cucumber_040,Cucumber,0.0
cucumber_041,Cucumber,0.0
cucumber_045,Cucumber,0.0
cucumber_046,Cucumber,0.0
cucumber_047,Cucumber,0.0
cucumber_048,Cucumber,0.0
cucumber_049,Cucumber,0.0
cucumber_050,Cucumber,0.0
cucumber_051,Cucumber,0.0
cucumber_052,Cucumber,0.0
cucumber_053,Cucumber,0.0
cucumber_054,Cucumber,0.0
cucumber_055,Cucumber,0.0
cucumber_056,Cucumber,0.0
cucumber_057,Cucumber,0.0
cucumber_058,Cucumber,0.0
cucumber_059,Cucumber,0.0
cucumber_060,Cucumber,0.0
cucumber_038,Cucumber,0.0
cucumber_037,Cucumber,0.0
cucumber_036,Cucumber,0.0
cucumber_022,Cucumber,0.0
cucumber_012,Cucumber,0.0
cucumber_013,Cucumber,0.0
cucumber_016,Cucumber,0.0
cucumber_017,Cucumber,0.0
cucumber_018,Cucumber,0.0
cucumber_019,Cucumber,0.0
cucumber_020,Cucumber,0.0
cucumber_021,Cucumber,0.0
cucumber_023,Cucumber,0.0
cucumber_035,Cucumber,0.0
cucumber_024,Cucumber,0.0
cucumber_026,Cucumber,0.0
cucumber_027,Cucumber,0.0
cucumber_028,Cucumber,0.0
cucumber_030,Cucumber,0.0
cucumber_031,Cucumber,0.0
cucumber_032,Cucumber,0.0
cucumber_033,Cucumber,0.0
cucumber_061,Cucumber,0.0
cucumber_062,Cucumber,0.0
cucumber_063,Cucumber,0.0
cucumber_095,Cucumber,0.0
cucumber_087,Cucumber,0.0
cucumber_088,Cucumber,0.0
cucumber_089,Cucumber,0.0
cucumber_090,Cucumber,0.0
cucumber_091,Cucumber,0.0
cucumber_092,Cucumber,0.0
cucumber_093,Cucumber,0.0
cucumber_094,Cucumber,0.0
cucumber_096,Cucumber,0.0
cucumber_085,Cucumber,0.0
cucumber_097,Cucumber,0.0
cucumber_098,Cucumber,0.0
cucumber_099,Cucumber,0.0
cucumber_100,Cucumber,0.0
cucumber_101,Cucumber,0.0
cucumber_102,Cucumber,0.0
cucumber_103,Cucumber,0.0
cucumber_104,Cucumber,0.0
cucumber_086,Cucumber,0.0
cucumber_084,Cucumber,0.0
cucumber_064,Cucumber,0.0
cucumber_073,Cucumber,0.0
cucumber_065,Cucumber,0.0
cucumber_066,Cucumber,0.0
cucumber_067,Cucumber,0.0
cucumber_068,Cucumber,0.0
cucumber_069,Cucumber,0.0
cucumber_070,Cucumber,0.0
cucumber_071,Cucumber,0.0
cucumber_072,Cucumber,0.0
cucumber_074,Cucumber,0.0
cucumber_083,Cucumber,0.0
cucumber_075,Cucumber,0.0
cucumber_076,Cucumber,0.0
cucumber_077,Cucumber,0.0
cucumber_078,Cucumber,0.0
cucumber_079,Cucumber,0.0
cucumber_080,Cucumber,0.0
cucumber_081,Cucumber,0.0
cucumber_082,Cucumber,0.0
banana_417,Banana,0.0
banana_415,Banana,0.0
cucumber_198,Cucumber,0.0
banana_171,Banana,0.0
banana_146,Banana,0.0
banana_147,Banana,0.0
banana_148,Banana,0.0
banana_149,Banana,0.0
banana_150,Banana,0.0
banana_152,Banana,0.0
banana_153,Banana,0.0
banana_154,Banana,0.0
banana_155,Banana,0.0
banana_157,Banana,0.0
banana_158,Banana,0.0
banana_159,Banana,0.0
banana_160,Banana,0.0
banana_162,Banana,0.0
banana_163,Banana,0.0
banana_165,Banana,0.0
banana_166,Banana,0.0
banana_168,Banana,0.0
banana_169,Banana,0.0
banana_145,Banana,0.0
banana_144,Banana,0.0
banana_143,Banana,0.0
banana_132,Banana,0.0
banana_123,Banana,0.0
banana_124,Banana,0.0
banana_126,Banana,0.0
banana_127,Banana,0.0
banana_128,Banana,0.0
banana_129,Banana,0.0
banana_130,Banana,0.0
banana_131,Banana,0.0
banana_133,Banana,0.0
banana_142,Banana,0.0
banana_134,Banana,0.0
banana_135,Banana,0.0
banana_136,Banana,0.0
banana_137,Banana,0.0
banana_138,Banana,0.0
banana_139,Banana,0.0
banana_140,Banana,0.0
banana_141,Banana,0.0
banana_170,Banana,0.0
banana_172,Banana,0.0
banana_121,Banana,0.0
banana_173,Banana,0.0
banana_197,Banana,0.0
banana_198,Banana,0.0
banana_199,Banana,0.0
banana_200,Banana,0.0
banana_201,Banana,0.0
banana_202,Banana,0.0
banana_203,Banana,0.0
banana_204,Banana,0.0
banana_205,Banana,0.0
banana_206,Banana,0.0
banana_207,Banana,0.0
banana_208,Banana,0.0
banana_209,Banana,0.0
banana_210,Banana,0.0
banana_211,Banana,0.0
banana_213,Banana,0.0
banana_214,Banana,0.0
banana_215,Banana,0.0
banana_216,Banana,0.0
banana_195,Banana,0.0
banana_194,Banana,0.0
banana_193,Banana,0.0
banana_182,Banana,0.0
banana_174,Banana,0.0
banana_175,Banana,0.0
banana_176,Banana,0.0
banana_177,Banana,0.0
banana_178,Banana,0.0
banana_179,Banana,0.0
banana_180,Banana,0.0
banana_181,Banana,0.0
banana_183,Banana,0.0
banana_192,Banana,0.0
banana_184,Banana,0.0
banana_185,Banana,0.0
banana_186,Banana,0.0
banana_187,Banana,0.0
banana_188,Banana,0.0
banana_189,Banana,0.0
banana_190,Banana,0.0
banana_191,Banana,0.0
banana_122,Banana,0.0
banana_120,Banana,0.0
banana_414,Banana,0.0
banana_069,Banana,0.0
banana_040,Banana,0.0
banana_041,Banana,0.0
banana_043,Banana,0.0
banana_045,Banana,0.0
banana_046,Banana,0.0
banana_047,Banana,0.0
banana_049,Banana,0.0
banana_051,Banana,0.0
banana_053,Banana,0.0
banana_054,Banana,0.0
banana_055,Banana,0.0
banana_057,Banana,0.0
banana_060,Banana,0.0
banana_061,Banana,0.0
banana_062,Banana,0.0
banana_063,Banana,0.0
banana_064,Banana,0.0
banana_065,Banana,0.0
banana_066,Banana,0.0
banana_038,Banana,0.0
banana_037,Banana,0.0
banana_036,Banana,0.0
banana_016,Banana,0.0
banana_002,Banana,0.0
banana_003,Banana,0.0
banana_004,Banana,0.0
banana_005,Banana,0.0
banana_006,Banana,0.0
banana_007,Banana,0.0
banana_008,Banana,0.0
banana_013,Banana,0.0
banana_019,Banana,0.0
banana_035,Banana,0.0
banana_022,Banana,0.0
banana_023,Banana,0.0
banana_024,Banana,0.0
banana_027,Banana,0.0
banana_029,Banana,0.0
banana_030,Banana,0.0
banana_031,Banana,0.0
banana_032,Banana,0.0
banana_067,Banana,0.0
banana_070,Banana,0.0
banana_119,Banana,0.0
banana_071,Banana,0.0
banana_098,Banana,0.0
banana_099,Banana,0.0
banana_100,Banana,0.0
banana_101,Banana,0.0
banana_102,Banana,0.0
banana_103,Banana,0.0
banana_104,Banana,0.0
banana_105,Banana,0.0
banana_106,Banana,0.0
banana_107,Banana,0.0
banana_108,Banana,0.0
banana_109,Banana,0.0
banana_110,Banana,0.0
banana_111,Banana,0.0
banana_114,Banana,0.0
banana_115,Banana,0.0
banana_116,Banana,0.0
banana_117,Banana,0.0
banana_118,Banana,0.0
banana_097,Banana,0.0
banana_096,Banana,0.0
banana_095,Banana,0.0
banana_082,Banana,0.0
banana_073,Banana,0.0
banana_074,Banana,0.0
banana_075,Banana,0.0
banana_076,Banana,0.0
banana_077,Banana,0.0
banana_078,Banana,0.0
banana_079,Banana,0.0
banana_081,Banana,0.0
banana_083,Banana,0.0
banana_094,Banana,0.0
banana_084,Banana,0.0
banana_085,Banana,0.0
banana_086,Banana,0.0
banana_088,Banana,0.0
banana_090,Banana,0.0
banana_091,Banana,0.0
banana_092,Banana,0.0
banana_093,Banana,0.0
banana_217,Banana,0.0
banana_218,Banana,0.0
banana_219,Banana,0.0
banana_365,Banana,0.0
banana_343,Banana,0.0
banana_344,Banana,0.0
banana_345,Banana,0.0
banana_346,Banana,0.0
banana_347,Banana,0.0
banana_348,Banana,0.0
banana_349,Banana,0.0
banana_350,Banana,0.0
banana_352,Banana,0.0
banana_353,Banana,0.0
banana_354,Banana,0.0
banana_355,Banana,0.0
banana_357,Banana,0.0
banana_358,Banana,0.0
banana_359,Banana,0.0
banana_360,Banana,0.0
banana_361,Banana,0.0
banana_362,Banana,0.0
banana_363,Banana,0.0
banana_342,Banana,0.0
banana_341,Banana,0.0
banana_340,Banana,0.0
banana_327,Banana,0.0
banana_319,Banana,0.0
banana_320,Banana,0.0
banana_321,Banana,0.0
banana_322,Banana,0.0
banana_323,Banana,0.0
banana_324,Banana,0.0
banana_325,Banana,0.0
banana_326,Banana,0.0
banana_328,Banana,0.0
banana_339,Banana,0.0
banana_329,Banana,0.0
banana_330,Banana,0.0
banana_331,Banana,0.0
banana_332,Banana,0.0
banana_333,Banana,0.0
banana_334,Banana,0.0
banana_335,Banana,0.0
banana_336,Banana,0.0
banana_364,Banana,0.0
banana_366,Banana,0.0
banana_220,Banana,0.0
banana_367,Banana,0.0
banana_393,Banana,0.0
banana_396,Banana,0.0
banana_397,Banana,0.0
banana_398,Banana,0.0
banana_399,Banana,0.0
banana_400,Banana,0.0
banana_401,Banana,0.0
banana_402,Banana,0.0
banana_403,Banana,0.0
banana_404,Banana,0.0
banana_405,Banana,0.0
banana_406,Banana,0.0
banana_407,Banana,0.0
banana_408,Banana,0.0
banana_409,Banana,0.0
banana_410,Banana,0.0
banana_411,Banana,0.0
banana_412,Banana,0.0
banana_413,Banana,0.0
banana_392,Banana,0.0
banana_391,Banana,0.0
banana_390,Banana,0.0
banana_378,Banana,0.0
banana_369,Banana,0.0
banana_370,Banana,0.0
banana_371,Banana,0.0
banana_372,Banana,0.0
banana_373,Banana,0.0
banana_374,Banana,0.0
banana_375,Banana,0.0
banana_376,Banana,0.0
banana_379,Banana,0.0
banana_389,Banana,0.0
banana_380,Banana,0.0
banana_381,Banana,0.0
banana_382,Banana,0.0
banana_383,Banana,0.0
banana_384,Banana,0.0
banana_386,Banana,0.0
banana_387,Banana,0.0
banana_388,Banana,0.0
banana_318,Banana,0.0
banana_317,Banana,0.0
banana_316,Banana,0.0
banana_315,Banana,0.0
banana_246,Banana,0.0
banana_247,Banana,0.0
banana_248,Banana,0.0
banana_249,Banana,0.0
banana_250,Banana,0.0
banana_251,Banana,0.0
banana_253,Banana,0.0
banana_254,Banana,0.0
banana_255,Banana,0.0
banana_256,Banana,0.0
banana_258,Banana,0.0
banana_259,Banana,0.0
banana_260,Banana,0.0
banana_261,Banana,0.0
banana_262,Banana,0.0
banana_263,Banana,0.0
banana_264,Banana,0.0
banana_265,Banana,0.0
banana_266,Banana,0.0
banana_245,Banana,0.0
banana_243,Banana,0.0
banana_242,Banana,0.0
banana_230,Banana,0.0
banana_221,Banana,0.0
banana_222,Banana,0.0
banana_223,Banana,0.0
banana_225,Banana,0.0
banana_226,Banana,0.0
banana_227,Banana,0.0
banana_228,Banana,0.0
banana_229,Banana,0.0
banana_231,Banana,0.0
banana_241,Banana,0.0
banana_232,Banana,0.0
banana_233,Banana,0.0
banana_234,Banana,0.0
banana_235,Banana,0.0
banana_236,Banana,0.0
banana_237,Banana,0.0
banana_238,Banana,0.0
banana_240,Banana,0.0
banana_267,Banana,0.0
banana_268,Banana,0.0
banana_269,Banana,0.0
banana_305,Banana,0.0
banana_295,Banana,0.0
banana_296,Banana,0.0
banana_298,Banana,0.0
banana_299,Banana,0.0
banana_300,Banana,0.0
banana_301,Banana,0.0
banana_302,Banana,0.0
banana_303,Banana,0.0
banana_306,Banana,0.0
banana_293,Banana,0.0
banana_307,Banana,0.0
banana_308,Banana,0.0
banana_309,Banana,0.0
banana_310,Banana,0.0
banana_311,Banana,0.0
banana_312,Banana,0.0
banana_313,Banana,0.0
banana_314,Banana,0.0
banana_294,Banana,0.0
banana_292,Banana,0.0
banana_271,Banana,0.0
banana_280,Banana,0.0
banana_272,Banana,0.0
banana_273,Banana,0.0
banana_274,Banana,0.0
banana_275,Banana,0.0
banana_276,Banana,0.0
banana_277,Banana,0.0
banana_278,Banana,0.0
banana_279,Banana,0.0
banana_281,Banana,0.0
banana_291,Banana,0.0
banana_282,Banana,0.0
banana_283,Banana,0.0
banana_284,Banana,0.0
banana_285,Banana,0.0
banana_286,Banana,0.0
banana_288,Banana,0.0
banana_289,Banana,0.0
banana_290,Banana,0.0
cucumber_197,Cucumber,0.0
cucumber_199,Cucumber,0.0
mandarin_363,Mandarin,0.0
mandarin_120,Mandarin,0.0
mandarin_099,Mandarin,0.0
mandarin_100,Mandarin,0.0
mandarin_101,Mandarin,0.0
mandarin_102,Mandarin,0.0
mandarin_103,Mandarin,0.0
mandarin_104,Mandarin,0.0
mandarin_105,Mandarin,0.0
mandarin_106,Mandarin,0.0
mandarin_107,Mandarin,0.0
mandarin_108,Mandarin,0.0
mandarin_109,Mandarin,0.0
mandarin_110,Mandarin,0.0
mandarin_111,Mandarin,0.0
mandarin_112,Mandarin,0.0
mandarin_113,Mandarin,0.0
mandarin_114,Mandarin,0.0
mandarin_115,Mandarin,0.0
mandarin_116,Mandarin,0.0
mandarin_117,Mandarin,0.0
mandarin_098,Mandarin,0.0
mandarin_097,Mandarin,0.0
mandarin_096,Mandarin,0.0
mandarin_084,Mandarin,0.0
mandarin_074,Mandarin,0.0
mandarin_076,Mandarin,0.0
mandarin_078,Mandarin,0.0
mandarin_079,Mandarin,0.0
mandarin_080,Mandarin,0.0
mandarin_081,Mandarin,0.0
mandarin_082,Mandarin,0.0
mandarin_083,Mandarin,0.0
mandarin_085,Mandarin,0.0
mandarin_095,Mandarin,0.0
mandarin_086,Mandarin,0.0
mandarin_087,Mandarin,0.0
mandarin_088,Mandarin,0.0
mandarin_089,Mandarin,0.0
mandarin_090,Mandarin,0.0
mandarin_091,Mandarin,0.0
mandarin_092,Mandarin,0.0
mandarin_093,Mandarin,0.0
mandarin_118,Mandarin,0.0
mandarin_122,Mandarin,0.0
mandarin_071,Mandarin,0.0
mandarin_123,Mandarin,0.0
mandarin_148,Mandarin,0.0
mandarin_149,Mandarin,0.0
mandarin_150,Mandarin,0.0
mandarin_151,Mandarin,0.0
mandarin_152,Mandarin,0.0
mandarin_153,Mandarin,0.0
mandarin_154,Mandarin,0.0
mandarin_155,Mandarin,0.0
mandarin_156,Mandarin,0.0
mandarin_158,Mandarin,0.0
mandarin_159,Mandarin,0.0
mandarin_160,Mandarin,0.0
mandarin_161,Mandarin,0.0
mandarin_162,Mandarin,0.0
mandarin_163,Mandarin,0.0
mandarin_164,Mandarin,0.0
mandarin_165,Mandarin,0.0
mandarin_166,Mandarin,0.0
mandarin_167,Mandarin,0.0
mandarin_147,Mandarin,0.0
mandarin_146,Mandarin,0.0
mandarin_145,Mandarin,0.0
mandarin_132,Mandarin,0.0
mandarin_124,Mandarin,0.0
mandarin_125,Mandarin,0.0
mandarin_126,Mandarin,0.0
mandarin_127,Mandarin,0.0
mandarin_128,Mandarin,0.0
mandarin_129,Mandarin,0.0
mandarin_130,Mandarin,0.0
mandarin_131,Mandarin,0.0
mandarin_133,Mandarin,0.0
mandarin_144,Mandarin,0.0
mandarin_134,Mandarin,0.0
mandarin_136,Mandarin,0.0
mandarin_137,Mandarin,0.0
mandarin_138,Mandarin,0.0
mandarin_140,Mandarin,0.0
mandarin_141,Mandarin,0.0
mandarin_142,Mandarin,0.0
mandarin_143,Mandarin,0.0
mandarin_072,Mandarin,0.0
mandarin_070,Mandarin,0.0
cucumber_576,Cucumber,0.0
mandarin_023,Mandarin,0.0
mandarin_001,Mandarin,0.0
mandarin_002,Mandarin,0.0
mandarin_003,Mandarin,0.0
mandarin_004,Mandarin,0.0
mandarin_005,Mandarin,0.0
mandarin_006,Mandarin,0.0
mandarin_007,Mandarin,0.0
mandarin_008,Mandarin,0.0
mandarin_009,Mandarin,0.0
mandarin_010,Mandarin,0.0
mandarin_011,Mandarin,0.0
mandarin_012,Mandarin,0.0
mandarin_013,Mandarin,0.0
mandarin_014,Mandarin,0.0
mandarin_015,Mandarin,0.0
mandarin_017,Mandarin,0.0
mandarin_019,Mandarin,0.0
mandarin_020,Mandarin,0.0
mandarin_021,Mandarin,0.0
mandarin_000,Mandarin,0.0
cucumber_598,Cucumber,0.0
cucumber_597,Cucumber,0.0
cucumber_586,Cucumber,0.0
cucumber_578,Cucumber,0.0
cucumber_579,Cucumber,0.0
cucumber_580,Cucumber,0.0
cucumber_581,Cucumber,0.0
cucumber_582,Cucumber,0.0
cucumber_583,Cucumber,0.0
cucumber_584,Cucumber,0.0
cucumber_585,Cucumber,0.0
cucumber_587,Cucumber,0.0
cucumber_596,Cucumber,0.0
cucumber_588,Cucumber,0.0
cucumber_589,Cucumber,0.0
cucumber_590,Cucumber,0.0
cucumber_591,Cucumber,0.0
cucumber_592,Cucumber,0.0
cucumber_593,Cucumber,0.0
cucumber_594,Cucumber,0.0
cucumber_595,Cucumber,0.0
mandarin_022,Mandarin,0.0
mandarin_024,Mandarin,0.0
mandarin_069,Mandarin,0.0
mandarin_025,Mandarin,0.0
mandarin_049,Mandarin,0.0
mandarin_051,Mandarin,0.0
mandarin_052,Mandarin,0.0
mandarin_053,Mandarin,0.0
mandarin_054,Mandarin,0.0
mandarin_055,Mandarin,0.0
mandarin_056,Mandarin,0.0
mandarin_057,Mandarin,0.0
mandarin_058,Mandarin,0.0
mandarin_059,Mandarin,0.0
mandarin_060,Mandarin,0.0
mandarin_061,Mandarin,0.0
mandarin_062,Mandarin,0.0
mandarin_063,Mandarin,0.0
mandarin_064,Mandarin,0.0
mandarin_065,Mandarin,0.0
mandarin_066,Mandarin,0.0
mandarin_067,Mandarin,0.0
mandarin_068,Mandarin,0.0
mandarin_048,Mandarin,0.0
mandarin_047,Mandarin,0.0
mandarin_046,Mandarin,0.0
mandarin_034,Mandarin,0.0
mandarin_026,Mandarin,0.0
mandarin_027,Mandarin,0.0
mandarin_028,Mandarin,0.0
mandarin_029,Mandarin,0.0
mandarin_030,Mandarin,0.0
mandarin_031,Mandarin,0.0
mandarin_032,Mandarin,0.0
mandarin_033,Mandarin,0.0
mandarin_035,Mandarin,0.0
mandarin_045,Mandarin,0.0
mandarin_036,Mandarin,0.0
mandarin_037,Mandarin,0.0
mandarin_038,Mandarin,0.0
mandarin_039,Mandarin,0.0
mandarin_040,Mandarin,0.0
mandarin_041,Mandarin,0.0
mandarin_042,Mandarin,0.0
mandarin_044,Mandarin,0.0
mandarin_168,Mandarin,0.0
mandarin_169,Mandarin,0.0
mandarin_170,Mandarin,0.0
mandarin_312,Mandarin,0.0
mandarin_291,Mandarin,0.0
mandarin_292,Mandarin,0.0
mandarin_293,Mandarin,0.0
mandarin_294,Mandarin,0.0
mandarin_295,Mandarin,0.0
mandarin_296,Mandarin,0.0
mandarin_297,Mandarin,0.0
mandarin_298,Mandarin,0.0
mandarin_299,Mandarin,0.0
banana_001,Banana,0.0
mandarin_301,Mandarin,0.0
mandarin_303,Mandarin,0.0
mandarin_304,Mandarin,0.0
mandarin_305,Mandarin,0.0
mandarin_306,Mandarin,0.0
mandarin_307,Mandarin,0.0
mandarin_308,Mandarin,0.0
mandarin_309,Mandarin,0.0
mandarin_310,Mandarin,0.0
mandarin_290,Mandarin,0.0
mandarin_289,Mandarin,0.0
mandarin_288,Mandarin,0.0
mandarin_275,Mandarin,0.0
mandarin_266,Mandarin,0.0
mandarin_267,Mandarin,0.0
mandarin_269,Mandarin,0.0
mandarin_270,Mandarin,0.0
mandarin_271,Mandarin,0.0
mandarin_272,Mandarin,0.0
mandarin_273,Mandarin,0.0
mandarin_274,Mandarin,0.0
mandarin_277,Mandarin,0.0
mandarin_287,Mandarin,0.0
mandarin_278,Mandarin,0.0
mandarin_279,Mandarin,0.0
mandarin_280,Mandarin,0.0
mandarin_281,Mandarin,0.0
mandarin_282,Mandarin,0.0
mandarin_283,Mandarin,0.0
mandarin_285,Mandarin,0.0
mandarin_286,Mandarin,0.0
mandarin_311,Mandarin,0.0
mandarin_314,Mandarin,0.0
mandarin_171,Mandarin,0.0
mandarin_315,Mandarin,0.0
mandarin_343,Mandarin,0.0
mandarin_344,Mandarin,0.0
mandarin_345,Mandarin,0.0
mandarin_347,Mandarin,0.0
mandarin_348,Mandarin,0.0
mandarin_349,Mandarin,0.0
mandarin_350,Mandarin,0.0
mandarin_351,Mandarin,0.0
mandarin_352,Mandarin,0.0
mandarin_353,Mandarin,0.0
mandarin_354,Mandarin,0.0
mandarin_355,Mandarin,0.0
mandarin_356,Mandarin,0.0
mandarin_357,Mandarin,0.0
mandarin_358,Mandarin,0.0
mandarin_359,Mandarin,0.0
mandarin_360,Mandarin,0.0
mandarin_361,Mandarin,0.0
mandarin_362,Mandarin,0.0
mandarin_342,Mandarin,0.0
mandarin_341,Mandarin,0.0
mandarin_339,Mandarin,0.0
mandarin_326,Mandarin,0.0
mandarin_316,Mandarin,0.0
mandarin_317,Mandarin,0.0
mandarin_318,Mandarin,0.0
mandarin_319,Mandarin,0.0
mandarin_320,Mandarin,0.0
mandarin_322,Mandarin,0.0
mandarin_324,Mandarin,0.0
mandarin_325,Mandarin,0.0
mandarin_327,Mandarin,0.0
mandarin_338,Mandarin,0.0
mandarin_328,Mandarin,0.0
mandarin_329,Mandarin,0.0
mandarin_330,Mandarin,0.0
mandarin_331,Mandarin,0.0
mandarin_332,Mandarin,0.0
mandarin_333,Mandarin,0.0
mandarin_336,Mandarin,0.0
mandarin_337,Mandarin,0.0
mandarin_265,Mandarin,0.0
mandarin_264,Mandarin,0.0
mandarin_263,Mandarin,0.0
mandarin_262,Mandarin,0.0
mandarin_195,Mandarin,0.0
mandarin_196,Mandarin,0.0
mandarin_197,Mandarin,0.0
mandarin_198,Mandarin,0.0
mandarin_199,Mandarin,0.0
mandarin_200,Mandarin,0.0
mandarin_201,Mandarin,0.0
mandarin_202,Mandarin,0.0
mandarin_203,Mandarin,0.0
mandarin_204,Mandarin,0.0
mandarin_205,Mandarin,0.0
mandarin_206,Mandarin,0.0
mandarin_208,Mandarin,0.0
mandarin_211,Mandarin,0.0
mandarin_212,Mandarin,0.0
mandarin_213,Mandarin,0.0
mandarin_214,Mandarin,0.0
mandarin_215,Mandarin,0.0
mandarin_216,Mandarin,0.0
mandarin_193,Mandarin,0.0
mandarin_192,Mandarin,0.0
mandarin_191,Mandarin,0.0
mandarin_180,Mandarin,0.0
mandarin_172,Mandarin,0.0
mandarin_173,Mandarin,0.0
mandarin_174,Mandarin,0.0
mandarin_175,Mandarin,0.0
mandarin_176,Mandarin,0.0
mandarin_177,Mandarin,0.0
mandarin_178,Mandarin,0.0
mandarin_179,Mandarin,0.0
mandarin_181,Mandarin,0.0
mandarin_190,Mandarin,0.0
mandarin_182,Mandarin,0.0
mandarin_183,Mandarin,0.0
mandarin_184,Mandarin,0.0
mandarin_185,Mandarin,0.0
mandarin_186,Mandarin,0.0
mandarin_187,Mandarin,0.0
mandarin_188,Mandarin,0.0
mandarin_189,Mandarin,0.0
mandarin_217,Mandarin,0.0
mandarin_218,Mandarin,0.0
mandarin_219,Mandarin,0.0
mandarin_252,Mandarin,0.0
mandarin_244,Mandarin,0.0
mandarin_245,Mandarin,0.0
mandarin_246,Mandarin,0.0
mandarin_247,Mandarin,0.0
mandarin_248,Mandarin,0.0
mandarin_249,Mandarin,0.0
mandarin_250,Mandarin,0.0
mandarin_251,Mandarin,0.0
mandarin_253,Mandarin,0.0
mandarin_242,Mandarin,0.0
mandarin_254,Mandarin,0.0
mandarin_255,Mandarin,0.0
mandarin_256,Mandarin,0.0
mandarin_257,Mandarin,0.0
mandarin_258,Mandarin,0.0
mandarin_259,Mandarin,0.0
mandarin_260,Mandarin,0.0
mandarin_261,Mandarin,0.0
mandarin_243,Mandarin,0.0
mandarin_241,Mandarin,0.0
mandarin_220,Mandarin,0.0
mandarin_229,Mandarin,0.0
mandarin_221,Mandarin,0.0
mandarin_222,Mandarin,0.0
mandarin_223,Mandarin,0.0
mandarin_224,Mandarin,0.0
mandarin_225,Mandarin,0.0
mandarin_226,Mandarin,0.0
mandarin_227,Mandarin,0.0
mandarin_228,Mandarin,0.0
mandarin_230,Mandarin,0.0
mandarin_239,Mandarin,0.0
mandarin_231,Mandarin,0.0
mandarin_232,Mandarin,0.0
mandarin_233,Mandarin,0.0
mandarin_234,Mandarin,0.0
mandarin_235,Mandarin,0.0
mandarin_236,Mandarin,0.0
mandarin_237,Mandarin,0.0
mandarin_238,Mandarin,0.0
cucumber_577,Cucumber,0.0
cucumber_575,Cucumber,0.0
cucumber_200,Cucumber,0.0
cucumber_337,Cucumber,0.0
cucumber_317,Cucumber,0.0
cucumber_318,Cucumber,0.0
cucumber_319,Cucumber,0.0
cucumber_320,Cucumber,0.0
cucumber_321,Cucumber,0.0
cucumber_322,Cucumber,0.0
cucumber_323,Cucumber,0.0
cucumber_324,Cucumber,0.0
cucumber_325,Cucumber,0.0
cucumber_326,Cucumber,0.0
cucumber_327,Cucumber,0.0
cucumber_328,Cucumber,0.0
cucumber_329,Cucumber,0.0
cucumber_330,Cucumber,0.0
cucumber_331,Cucumber,0.0
cucumber_332,Cucumber,0.0
cucumber_333,Cucumber,0.0
cucumber_334,Cucumber,0.0
cucumber_335,Cucumber,0.0
cucumber_316,Cucumber,0.0
cucumber_315,Cucumber,0.0
cucumber_314,Cucumber,0.0
cucumber_303,Cucumber,0.0
cucumber_295,Cucumber,0.0
cucumber_296,Cucumber,0.0
cucumber_297,Cucumber,0.0
cucumber_298,Cucumber,0.0
cucumber_299,Cucumber,0.0
cucumber_300,Cucumber,0.0
cucumber_301,Cucumber,0.0
cucumber_302,Cucumber,0.0
cucumber_304,Cucumber,0.0
cucumber_313,Cucumber,0.0
cucumber_305,Cucumber,0.0
cucumber_306,Cucumber,0.0
cucumber_307,Cucumber,0.0
cucumber_308,Cucumber,0.0
cucumber_309,Cucumber,0.0
cucumber_310,Cucumber,0.0
cucumber_311,Cucumber,0.0
cucumber_312,Cucumber,0.0
cucumber_336,Cucumber,0.0
cucumber_338,Cucumber,0.0
cucumber_293,Cucumber,0.0
cucumber_340,Cucumber,0.0
cucumber_363,Cucumber,0.0
cucumber_364,Cucumber,0.0
cucumber_365,Cucumber,0.0
cucumber_366,Cucumber,0.0
cucumber_367,Cucumber,0.0
cucumber_368,Cucumber,0.0
cucumber_369,Cucumber,0.0
cucumber_370,Cucumber,0.0
cucumber_371,Cucumber,0.0
cucumber_372,Cucumber,0.0
cucumber_373,Cucumber,0.0
cucumber_374,Cucumber,0.0
cucumber_375,Cucumber,0.0
cucumber_376,Cucumber,0.0
cucumber_377,Cucumber,0.0
cucumber_378,Cucumber,0.0
cucumber_379,Cucumber,0.0
cucumber_380,Cucumber,0.0
cucumber_381,Cucumber,0.0
cucumber_362,Cucumber,0.0
cucumber_361,Cucumber,0.0
cucumber_360,Cucumber,0.0
cucumber_349,Cucumber,0.0
cucumber_341,Cucumber,0.0
cucumber_342,Cucumber,0.0
cucumber_343,Cucumber,0.0
cucumber_344,Cucumber,0.0
cucumber_345,Cucumber,0.0
cucumber_346,Cucumber,0.0
cucumber_347,Cucumber,0.0
cucumber_348,Cucumber,0.0
cucumber_350,Cucumber,0.0
cucumber_359,Cucumber,0.0
cucumber_351,Cucumber,0.0
cucumber_352,Cucumber,0.0
cucumber_353,Cucumber,0.0
cucumber_354,Cucumber,0.0
cucumber_355,Cucumber,0.0
cucumber_356,Cucumber,0.0
